Hotel;Is Canceled;Lead Time;arrival full date;Arrival Date Year;Arrival Date Month;Arrival Date Week Number;Arrival Date Day of Month;Stays in Weekend nights;Stays in week nights;stays total nights;Adults;Children;Babies;Meal;Country;Reserved Room Type;Assigned room type;customer type;Reservation Status;Reservation status_date
City Hotel;1;352;2017-05-24;2017;May;21;24;0;3;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2016-06-19
City Hotel;1;174;2017-05-24;2017;May;21;24;0;3;3;2;2.0;0;BB;GBR;F;F;Transient;Canceled;2016-12-31
City Hotel;1;28;2017-05-24;2017;May;21;24;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-04-29
City Hotel;1;356;2017-05-24;2017;May;21;24;0;3;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-05-10
City Hotel;1;352;2017-05-24;2017;May;21;24;0;3;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2016-06-19
City Hotel;1;191;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;ESP;D;D;Transient;Canceled;2016-11-14
City Hotel;1;294;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;NLD;A;A;Transient;Canceled;2016-08-11
City Hotel;1;311;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-14
City Hotel;1;170;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;ITA;A;A;Transient;Canceled;2017-02-12
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;201;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2017-01-05
City Hotel;1;294;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;NLD;A;A;Transient;Canceled;2016-08-03
City Hotel;1;228;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;GBR;D;D;Transient;Canceled;2016-10-22
City Hotel;1;173;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2016-12-03
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;147;2017-05-24;2017;May;21;24;0;4;4;2;3.0;0;BB;BEL;G;G;Transient;Canceled;2017-05-05
City Hotel;1;130;2017-05-24;2017;May;21;24;0;4;4;2;2.0;0;BB;FRA;F;F;Transient;Canceled;2017-04-30
City Hotel;1;243;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;ESP;D;D;Transient;Canceled;2017-04-22
City Hotel;1;228;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;GBR;A;A;Transient;Canceled;2016-10-22
City Hotel;1;249;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;GBR;D;D;Transient;Canceled;2016-09-25
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;310;2017-05-24;2017;May;21;24;0;4;4;0;2.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-15
City Hotel;1;250;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;SWE;A;A;Transient;Canceled;2017-04-01
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;CHE;A;A;Transient;Canceled;2016-09-22
City Hotel;1;311;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-14
City Hotel;1;61;2017-05-24;2017;May;21;24;0;4;4;2;2.0;0;BB;PRT;G;G;Transient;Canceled;2017-05-09
City Hotel;1;211;2017-05-24;2017;May;21;24;0;4;4;1;0.0;0;SC;NOR;A;A;Transient;Canceled;2016-10-25
City Hotel;1;243;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;ESP;D;D;Transient;Canceled;2017-04-22
City Hotel;1;243;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;ESP;D;D;Transient;Canceled;2017-04-22
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;211;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;NOR;A;A;Transient;Canceled;2016-10-25
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;3;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;310;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-15
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;243;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;ESP;D;D;Transient;Canceled;2017-04-22
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;211;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;NOR;A;A;Transient;Canceled;2016-10-25
City Hotel;1;292;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;BRA;A;A;Transient;Canceled;2016-12-15
City Hotel;1;297;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;FIN;A;A;Transient;Canceled;2017-02-26
City Hotel;1;201;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2017-01-05
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;296;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;NLD;A;A;Transient;Canceled;2016-08-03
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;270;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2016-09-15
City Hotel;1;73;2017-05-24;2017;May;21;24;0;4;4;2;1.0;0;BB;PRT;G;G;Transient;Canceled;2017-03-18
City Hotel;1;173;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2016-12-03
City Hotel;1;311;2017-05-24;2017;May;21;24;0;4;4;0;2.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-14
City Hotel;1;262;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;BB;CHE;D;D;Transient;Canceled;2016-09-22
City Hotel;1;310;2017-05-24;2017;May;21;24;0;4;4;0;2.0;0;BB;DNK;B;B;Transient;Canceled;2016-08-15
City Hotel;1;225;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-10-17
City Hotel;1;211;2017-05-24;2017;May;21;24;0;4;4;1;0.0;0;SC;NOR;A;A;Transient;Canceled;2016-10-25
City Hotel;1;211;2017-05-24;2017;May;21;24;0;4;4;2;0.0;0;SC;NOR;A;A;Transient;Canceled;2016-10-25
City Hotel;1;138;2017-05-24;2017;May;21;24;1;4;5;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2017-01-11
City Hotel;1;189;2017-05-24;2017;May;21;24;1;4;5;2;0.0;0;BB;FIN;D;D;Transient;Canceled;2016-11-17
City Hotel;1;158;2017-05-24;2017;May;21;24;2;4;6;2;1.0;0;HB;GBR;A;A;Transient;Canceled;2017-02-10
City Hotel;1;328;2017-05-25;2017;May;21;25;0;1;1;3;0.0;0;BB;ESP;D;D;Transient;Canceled;2016-07-02
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;213;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;181;2017-05-25;2017;May;21;25;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-11-25
City Hotel;1;249;2017-05-25;2017;May;21;25;0;3;3;2;2.0;0;BB;FRA;F;F;Transient;Canceled;2016-10-09
City Hotel;1;161;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-01-07
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;15;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2017-05-10
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;161;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-01-07
City Hotel;1;230;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2017-05-10
City Hotel;1;230;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Canceled;2016-10-17
City Hotel;1;284;2017-05-25;2017;May;21;25;0;3;3;2;1.0;0;BB;AUT;A;A;Transient;Canceled;2016-08-22
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;240;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;BEL;D;D;Transient;Canceled;2016-09-27
City Hotel;1;274;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;NOR;D;D;Transient;Canceled;2017-05-10
City Hotel;1;146;2017-05-25;2017;May;21;25;0;3;3;2;2.0;0;BB;AUT;F;F;Transient;Canceled;2017-01-07
City Hotel;1;201;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;240;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;BEL;D;D;Transient;Canceled;2016-09-27
City Hotel;1;226;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2016-12-04
City Hotel;1;279;2017-05-25;2017;May;21;25;0;3;3;3;0.0;0;BB;FRA;D;D;Transient;Canceled;2016-10-04
City Hotel;1;68;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-03-19
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;161;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-01-07
City Hotel;1;219;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2017-05-18
City Hotel;1;230;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;GBR;A;A;Transient;Canceled;2016-10-17
City Hotel;1;240;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;BEL;D;D;Transient;Canceled;2016-09-27
City Hotel;1;149;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;E;E;Transient;Canceled;2017-01-08
City Hotel;1;197;2017-05-25;2017;May;21;25;0;3;3;2;2.0;0;BB;GBR;F;F;Transient;Canceled;2016-11-19
City Hotel;1;247;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-01-05
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;254;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;SC;CHE;A;A;Transient;Canceled;2016-12-19
City Hotel;1;295;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;HB;FRA;A;A;Transient;Canceled;2016-11-05
City Hotel;1;172;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;FRA;D;D;Transient;Canceled;2017-04-23
City Hotel;1;161;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-01-07
City Hotel;1;185;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-05-12
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;287;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2017-01-02
City Hotel;1;247;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-01-05
City Hotel;1;230;2017-05-25;2017;May;21;25;0;3;3;3;0.0;0;BB;GBR;D;D;Transient;Canceled;2016-10-17
City Hotel;1;161;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-01-07
City Hotel;1;287;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2017-01-02
City Hotel;1;170;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;AUT;D;D;Transient;Canceled;2016-12-06
City Hotel;1;167;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;282;2017-05-25;2017;May;21;25;0;3;3;2;0.0;0;SC;AUT;A;A;Transient;Canceled;2017-02-17
City Hotel;1;229;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;BB;DNK;A;A;Transient;Canceled;2016-10-09
City Hotel;1;267;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;BB;FRA;D;D;Transient;Canceled;2016-09-02
City Hotel;1;298;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;BB;DEU;D;D;Transient;Canceled;2016-11-01
City Hotel;1;212;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;SC;GRC;A;A;Transient;Canceled;2017-01-21
City Hotel;1;250;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;SC;DEU;A;A;Transient;Canceled;2016-09-18
City Hotel;1;229;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;BB;DNK;A;A;Transient;Canceled;2016-10-09
City Hotel;1;249;2017-05-25;2017;May;21;25;1;3;4;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2016-09-28
City Hotel;1;197;2017-05-25;2017;May;21;25;2;4;6;2;0.0;0;BB;BEL;D;D;Transient;Canceled;2017-05-25
City Hotel;1;179;2017-05-25;2017;May;21;25;2;6;8;2;0.0;0;BB;RUS;A;A;Transient;Canceled;2016-12-12
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-04-25
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-04-25
City Hotel;1;30;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;No-Show;2017-05-26
City Hotel;1;25;2017-05-26;2017;May;21;26;0;1;1;3;0.0;0;BB;GBR;D;D;Transient;Canceled;2017-05-04
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-04-25
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-04-25
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;3;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-04-25
City Hotel;1;23;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;USA;A;A;Transient;Canceled;2017-05-05
City Hotel;1;31;2017-05-26;2017;May;21;26;0;1;1;3;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-05-20
City Hotel;1;26;2017-05-26;2017;May;21;26;0;1;1;3;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-04-30
City Hotel;1;32;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-04-25
City Hotel;1;34;2017-05-26;2017;May;21;26;0;1;1;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-04-25
City Hotel;1;109;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;SC;ITA;A;A;Transient;Canceled;2017-04-02
City Hotel;1;137;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;BB;IRL;A;A;Transient;Canceled;2017-01-09
City Hotel;1;236;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2016-10-03
City Hotel;1;111;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-02-04
City Hotel;1;89;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;BB;PRT;G;G;Transient;Canceled;2017-03-01
City Hotel;1;125;2017-05-26;2017;May;21;26;0;2;2;2;0.0;0;BB;AUT;A;A;Transient;Canceled;2017-01-31
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;115;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;CHN;A;A;Transient;Canceled;2017-02-04
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;36;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2017-04-21
City Hotel;1;122;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;FRA;A;A;Transient;Canceled;2017-02-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;125;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;BRA;A;A;Transient;Canceled;2017-01-25
City Hotel;1;32;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;BRA;A;A;Transient;Canceled;2017-05-03
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;130;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2017-01-20
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;128;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;No-Show;2017-05-26
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;269;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;GBR;D;D;Transient;Canceled;2017-02-15
City Hotel;1;204;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-03-18
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;102;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;GBR;A;A;Transient;Canceled;2017-04-05
City Hotel;1;130;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;FRA;A;A;Transient;Canceled;2017-01-20
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;204;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-03-18
City Hotel;1;35;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;AUS;A;A;Transient;Canceled;2017-04-22
City Hotel;1;125;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;BRA;A;A;Transient;Canceled;2017-01-25
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;261;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;175;2017-05-26;2017;May;21;26;1;2;3;3;0.0;0;BB;DEU;D;D;Transient;Canceled;2017-02-02
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;168;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2016-12-09
City Hotel;1;235;2017-05-26;2017;May;21;26;1;2;3;2;0.0;0;SC;GBR;A;A;Transient;Canceled;2017-01-05
City Hotel;1;123;2017-05-26;2017;May;21;26;2;2;4;2;0.0;0;BB;DEU;A;A;Transient;Canceled;2017-01-25
City Hotel;1;131;2017-05-26;2017;May;21;26;2;2;4;2;0.0;0;SC;PRT;A;A;Transient;Canceled;2017-02-18
City Hotel;1;34;2017-05-26;2017;May;21;26;2;4;6;2;0.0;0;SC;AUT;A;A;Transient;Canceled;2017-05-24
City Hotel;1;125;2017-05-26;2017;May;21;26;2;5;7;2;0.0;0;SC;ROU;A;A;Transient;Canceled;2017-01-22
City Hotel;1;105;2017-05-27;2017;May;21;27;0;1;1;2;0.0;0;BB;FRA;A;A;Transient;Canceled;2017-04-23
City Hotel;1;37;2017-05-27;2017;May;21;27;0;1;1;1;0.0;0;BB;PRT;D;E;Transient;No-Show;2017-05-27
City Hotel;1;95;2017-05-27;2017;May;21;27;0;1;1;2;0.0;0;BB;CN;D;D;Transient;Canceled;2017-05-14
City Hotel;1;13;2017-05-27;2017;May;21;27;0;1;1;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2017-05-21
City Hotel;1;124;2017-05-27;2017;May;21;27;0;1;1;1;0.0;0;SC;USA;A;A;Transient;Canceled;2017-03-01
City Hotel;1;283;2017-05-27;2017;May;21;27;1;1;2;2;0.0;0;HB;USA;A;A;Transient;Canceled;2016-08-18
City Hotel;1;246;2017-05-27;2017;May;21;27;1;1;2;2;0.0;0;BB;PRT;A;A;Transient-Party;Canceled;2017-01-25
City Hotel;1;151;2017-05-27;2017;May;21;27;1;1;2;2;0.0;0;BB;ITA;A;A;Transient;Canceled;2016-12-27
City Hotel;1;67;2017-05-27;2017;May;21;27;1;1;2;3;0.0;0;BB;DZA;E;E;Transient;Canceled;2017-05-10
City Hotel;1;246;2017-05-27;2017;May;21;27;1;1;2;2;0.0;0;BB;PRT;A;A;Transient-Party;Canceled;2017-01-25
